ID,LONGITUDE,LATITUDE,MOISTURE,CROP,ALTITUDE,DRY_BU_AC,Watershed,Treatment,Year_,Site
755,-93.246606,41.557887,1.19,"""SOYBEANS""",916.7,63.0223,Interim2,A,2007,Interim
756,-93.246563,41.557862,1.19,"""SOYBEANS""",917,58.8764,Interim2,A,2007,Interim
757,-93.246534,41.557842,1.19,"""SOYBEANS""",917,56.1869,Interim2,A,2007,Interim
758,-93.246483,41.557804,1.19,"""SOYBEANS""",917,59.317,Interim2,A,2007,Interim
759,-93.246443,41.557774,1.19,"""SOYBEANS""",917,59.8247,Interim2,A,2007,Interim
760,-93.246404,41.557744,1.19,"""SOYBEANS""",917,59.5195,Interim2,A,2007,Interim
761,-93.246368,41.557712,1.19,"""SOYBEANS""",916.7,64.1851,Interim2,A,2007,Interim
762,-93.246346,41.557689,1.19,"""SOYBEANS""",916.3,60.4431,Interim2,A,2007,Interim
763,-93.246304,41.55764,1.19,"""SOYBEANS""",916,58.93,Interim2,A,2007,Interim
764,-93.246276,41.557604,1.19,"""SOYBEANS""",915.7,60.091,Interim2,A,2007,Interim
765,-93.246258,41.557579,1.19,"""SOYBEANS""",915.4,60.1128,Interim2,A,2007,Interim
766,-93.246233,41.55754,1.19,"""SOYBEANS""",915.4,64.6078,Interim2,A,2007,Interim
767,-93.246209,41.5575,1.19,"""SOYBEANS""",914.7,64.594,Interim2,A,2007,Interim
768,-93.246183,41.557447,1.19,"""SOYBEANS""",914.4,58.851,Interim2,A,2007,Interim
769,-93.246168,41.557405,1.19,"""SOYBEANS""",914,56.9177,Interim2,A,2007,Interim
770,-93.246153,41.557364,1.19,"""SOYBEANS""",913.4,62.601,Interim2,A,2007,Interim
771,-93.246139,41.557322,1.19,"""SOYBEANS""",913.1,60.3863,Interim2,A,2007,Interim
772,-93.246131,41.557299,1.19,"""SOYBEANS""",913.7,60.4457,Interim2,A,2007,Interim
773,-93.246118,41.557247,1.19,"""SOYBEANS""",914.7,59.3846,Interim2,A,2007,Interim
774,-93.246106,41.557207,1.19,"""SOYBEANS""",915.4,53.9221,Interim2,A,2007,Interim
775,-93.246096,41.557169,1.19,"""SOYBEANS""",916,57.5796,Interim2,A,2007,Interim
776,-93.246086,41.557129,1.19,"""SOYBEANS""",916.3,58.4046,Interim2,A,2007,Interim
777,-93.246078,41.557089,1.19,"""SOYBEANS""",916.7,53.5277,Interim2,A,2007,Interim
778,-93.246069,41.557049,1.19,"""SOYBEANS""",917,59.9753,Interim2,A,2007,Interim
779,-93.246064,41.557007,1.19,"""SOYBEANS""",917.3,57.5387,Interim2,A,2007,Interim
780,-93.246061,41.55698,1.19,"""SOYBEANS""",917.3,58.2701,Interim2,A,2007,Interim
781,-93.246053,41.556939,1.19,"""SOYBEANS""",917.7,55.2714,Interim2,A,2007,Interim
782,-93.246049,41.556899,1.19,"""SOYBEANS""",918,59.7989,Interim2,A,2007,Interim
783,-93.246046,41.556857,1.19,"""SOYBEANS""",918,58.4087,Interim2,A,2007,Interim
784,-93.246039,41.556802,1.19,"""SOYBEANS""",918.3,61.0397,Interim2,A,2007,Interim
785,-93.246039,41.556759,1.19,"""SOYBEANS""",918.3,56.0457,Interim2,A,2007,Interim
1056,-93.248304,41.557495,1.19,"""SOYBEANS""",894.4,44.1679,Interim2,A,2007,Interim
1057,-93.248286,41.557462,1.19,"""SOYBEANS""",894,43.9305,Interim2,A,2007,Interim
1058,-93.248209,41.557452,1.19,"""SOYBEANS""",894.4,37.922,Interim2,A,2007,Interim
1059,-93.248163,41.557447,1.19,"""SOYBEANS""",894.4,55.5491,Interim2,A,2007,Interim
1060,-93.248128,41.557487,1.19,"""SOYBEANS""",895.7,32.2593,Interim2,A,2007,Interim
1061,-93.248118,41.557522,1.19,"""SOYBEANS""",896.3,39.463,Interim2,A,2007,Interim
1062,-93.248111,41.557557,1.19,"""SOYBEANS""",897,56.2151,Interim2,A,2007,Interim
1132,-93.247023,41.558069,1.19,"""SOYBEANS""",917,61.793,Interim2,A,2007,Interim
1133,-93.246979,41.558044,1.19,"""SOYBEANS""",917,61.6163,Interim2,A,2007,Interim
1134,-93.246938,41.558017,1.19,"""SOYBEANS""",916.7,64.694,Interim2,A,2007,Interim
1135,-93.246894,41.55799,1.19,"""SOYBEANS""",916.3,61.5041,Interim2,A,2007,Interim
1136,-93.246854,41.557964,1.19,"""SOYBEANS""",916.3,62.033,Interim2,A,2007,Interim
1137,-93.246814,41.557935,1.19,"""SOYBEANS""",916,61.2594,Interim2,A,2007,Interim
1138,-93.246774,41.557909,1.19,"""SOYBEANS""",916,60.3078,Interim2,A,2007,Interim
1139,-93.246733,41.557882,1.19,"""SOYBEANS""",915.7,61.619,Interim2,A,2007,Interim
1140,-93.246693,41.557855,1.19,"""SOYBEANS""",915.7,62.8697,Interim2,A,2007,Interim
1141,-93.246649,41.55783,1.19,"""SOYBEANS""",915.7,61.4379,Interim2,A,2007,Interim
1142,-93.246609,41.557804,1.19,"""SOYBEANS""",915.7,59.1183,Interim2,A,2007,Interim
1143,-93.246569,41.557775,1.19,"""SOYBEANS""",915.7,60.7163,Interim2,A,2007,Interim
1144,-93.246531,41.557747,1.19,"""SOYBEANS""",915.7,56.7393,Interim2,A,2007,Interim
1145,-93.246493,41.557719,1.19,"""SOYBEANS""",915.7,58.9217,Interim2,A,2007,Interim
1146,-93.246454,41.557689,1.19,"""SOYBEANS""",915.7,55.1141,Interim2,A,2007,Interim
1147,-93.246423,41.557657,1.19,"""SOYBEANS""",916,59.5637,Interim2,A,2007,Interim
1148,-93.246391,41.557622,1.19,"""SOYBEANS""",915.7,57.3247,Interim2,A,2007,Interim
1149,-93.246363,41.557589,1.19,"""SOYBEANS""",915.7,56.0115,Interim2,A,2007,Interim
1150,-93.246334,41.557552,1.19,"""SOYBEANS""",915.4,58.2549,Interim2,A,2007,Interim
1151,-93.246311,41.557514,1.19,"""SOYBEANS""",915,57.8139,Interim2,A,2007,Interim
1152,-93.246288,41.557475,1.19,"""SOYBEANS""",914.4,58.6233,Interim2,A,2007,Interim
1153,-93.246269,41.557435,1.19,"""SOYBEANS""",914,56.9177,Interim2,A,2007,Interim
1154,-93.246253,41.557395,1.19,"""SOYBEANS""",913.7,57.441,Interim2,A,2007,Interim
1155,-93.246239,41.557355,1.19,"""SOYBEANS""",913.4,59.3978,Interim2,A,2007,Interim
1156,-93.246226,41.557319,1.19,"""SOYBEANS""",912.7,61.2406,Interim2,A,2007,Interim
1157,-93.246216,41.557287,1.19,"""SOYBEANS""",913.4,51.8796,Interim2,A,2007,Interim
1158,-93.246206,41.557252,1.19,"""SOYBEANS""",914.4,51.2962,Interim2,A,2007,Interim
1159,-93.246198,41.557215,1.19,"""SOYBEANS""",915.4,52.9423,Interim2,A,2007,Interim
1160,-93.246188,41.557177,1.19,"""SOYBEANS""",915.7,50.4814,Interim2,A,2007,Interim
1161,-93.246179,41.557139,1.19,"""SOYBEANS""",916,58.2269,Interim2,A,2007,Interim
1162,-93.246171,41.5571,1.19,"""SOYBEANS""",916.7,57.1048,Interim2,A,2007,Interim
1163,-93.246161,41.557062,1.19,"""SOYBEANS""",917,53.2926,Interim2,A,2007,Interim
1164,-93.246154,41.557024,1.19,"""SOYBEANS""",917.3,58.4577,Interim2,A,2007,Interim
1165,-93.246149,41.556984,1.19,"""SOYBEANS""",917.7,54.577,Interim2,A,2007,Interim
1166,-93.246141,41.556945,1.19,"""SOYBEANS""",917.7,58.8466,Interim2,A,2007,Interim
1167,-93.246138,41.556905,1.19,"""SOYBEANS""",918,59.5665,Interim2,A,2007,Interim
1168,-93.246133,41.556865,1.19,"""SOYBEANS""",918.3,58.1352,Interim2,A,2007,Interim
1169,-93.246133,41.556825,1.19,"""SOYBEANS""",918.3,51.5013,Interim2,A,2007,Interim
1170,-93.246129,41.556785,1.19,"""SOYBEANS""",918.6,64.9365,Interim2,A,2007,Interim
1171,-93.246128,41.556745,1.19,"""SOYBEANS""",918.3,59.3404,Interim2,A,2007,Interim
1528,-93.248239,41.556665,1.19,"""SOYBEANS""",881.6,58.9691,Interim2,A,2007,Interim
1529,-93.248203,41.556687,1.19,"""SOYBEANS""",881.9,72.5797,Interim2,A,2007,Interim
1530,-93.248169,41.55671,1.19,"""SOYBEANS""",882.2,65.6324,Interim2,A,2007,Interim
1531,-93.248138,41.556739,1.19,"""SOYBEANS""",882.5,67.2009,Interim2,A,2007,Interim
1532,-93.248111,41.556767,1.19,"""SOYBEANS""",882.9,68.0245,Interim2,A,2007,Interim
1533,-93.248089,41.5568,1.19,"""SOYBEANS""",883.9,66.4461,Interim2,A,2007,Interim
1534,-93.248076,41.556839,1.19,"""SOYBEANS""",883.9,54.7179,Interim2,A,2007,Interim
1535,-93.248066,41.556877,1.19,"""SOYBEANS""",884.2,49.1103,Interim2,A,2007,Interim
1536,-93.248056,41.556919,1.19,"""SOYBEANS""",883.5,60.9286,Interim2,A,2007,Interim
1537,-93.248051,41.55695,1.19,"""SOYBEANS""",882.5,82.955,Interim2,A,2007,Interim
1538,-93.248049,41.556977,1.19,"""SOYBEANS""",883.5,64.4441,Interim2,A,2007,Interim
1539,-93.248048,41.557012,1.19,"""SOYBEANS""",884.5,61.1866,Interim2,A,2007,Interim
1540,-93.248051,41.55705,1.19,"""SOYBEANS""",884.8,61.2816,Interim2,A,2007,Interim
1541,-93.248048,41.557089,1.19,"""SOYBEANS""",885.2,63.2142,Interim2,A,2007,Interim
1542,-93.248046,41.557125,1.19,"""SOYBEANS""",886.5,73.8375,Interim2,A,2007,Interim
1543,-93.248044,41.557164,1.19,"""SOYBEANS""",886.8,66.0919,Interim2,A,2007,Interim
1544,-93.248041,41.557199,1.19,"""SOYBEANS""",887.8,67.7775,Interim2,A,2007,Interim
1545,-93.248041,41.557237,1.19,"""SOYBEANS""",888.8,73.774,Interim2,A,2007,Interim
1546,-93.248041,41.557272,1.19,"""SOYBEANS""",889.8,68.7996,Interim2,A,2007,Interim
1547,-93.248041,41.55731,1.19,"""SOYBEANS""",891.1,64.5834,Interim2,A,2007,Interim
1548,-93.248039,41.557345,1.19,"""SOYBEANS""",892.1,58.9228,Interim2,A,2007,Interim
1549,-93.248038,41.557382,1.19,"""SOYBEANS""",893,59.8563,Interim2,A,2007,Interim
1550,-93.248038,41.557419,1.19,"""SOYBEANS""",894.4,55.0448,Interim2,A,2007,Interim
1551,-93.248036,41.557455,1.19,"""SOYBEANS""",895.3,56.7284,Interim2,A,2007,Interim
1552,-93.248036,41.557494,1.19,"""SOYBEANS""",896,57.9776,Interim2,A,2007,Interim
1553,-93.248031,41.557534,1.19,"""SOYBEANS""",897,53.4107,Interim2,A,2007,Interim
1554,-93.248023,41.557577,1.19,"""SOYBEANS""",898,57.8862,Interim2,A,2007,Interim
1611,-93.247083,41.558019,1.19,"""SOYBEANS""",916,59.6687,Interim2,A,2007,Interim
1612,-93.247044,41.557995,1.19,"""SOYBEANS""",915.7,63.2126,Interim2,A,2007,Interim
1613,-93.247008,41.557972,1.19,"""SOYBEANS""",915.7,66.284,Interim2,A,2007,Interim
1614,-93.246966,41.557949,1.19,"""SOYBEANS""",915.4,66.6843,Interim2,A,2007,Interim
1615,-93.246926,41.557925,1.19,"""SOYBEANS""",915,66.013,Interim2,A,2007,Interim
1616,-93.246891,41.5579,1.19,"""SOYBEANS""",914.7,61.0572,Interim2,A,2007,Interim
1617,-93.246853,41.557875,1.19,"""SOYBEANS""",914.4,62.3508,Interim2,A,2007,Interim
1618,-93.246818,41.55785,1.19,"""SOYBEANS""",914,51.9399,Interim2,A,2007,Interim
1619,-93.246783,41.557825,1.19,"""SOYBEANS""",914,58.4897,Interim2,A,2007,Interim
1620,-93.246744,41.5578,1.19,"""SOYBEANS""",914,64.8605,Interim2,A,2007,Interim
1621,-93.246708,41.557779,1.19,"""SOYBEANS""",914,68.2222,Interim2,A,2007,Interim
1622,-93.246671,41.557754,1.19,"""SOYBEANS""",914,65.1242,Interim2,A,2007,Interim
1623,-93.246634,41.55773,1.19,"""SOYBEANS""",914,63.7295,Interim2,A,2007,Interim
1624,-93.246599,41.557704,1.19,"""SOYBEANS""",914,61.7625,Interim2,A,2007,Interim
1625,-93.246564,41.557679,1.19,"""SOYBEANS""",914,60.8555,Interim2,A,2007,Interim
1626,-93.246531,41.557652,1.19,"""SOYBEANS""",914,56.0899,Interim2,A,2007,Interim
1627,-93.246504,41.557625,1.19,"""SOYBEANS""",913.7,52.7495,Interim2,A,2007,Interim
1628,-93.246478,41.557599,1.19,"""SOYBEANS""",913.7,56.668,Interim2,A,2007,Interim
1629,-93.246451,41.55757,1.19,"""SOYBEANS""",913.7,57.3049,Interim2,A,2007,Interim
1630,-93.246428,41.55754,1.19,"""SOYBEANS""",913.4,58.8756,Interim2,A,2007,Interim
1631,-93.246406,41.557509,1.19,"""SOYBEANS""",912.7,51.4656,Interim2,A,2007,Interim
1632,-93.246386,41.557477,1.19,"""SOYBEANS""",912.4,63.4029,Interim2,A,2007,Interim
1633,-93.246364,41.557445,1.19,"""SOYBEANS""",912.1,61.6941,Interim2,A,2007,Interim
1634,-93.246346,41.55741,1.19,"""SOYBEANS""",912.1,54.156,Interim2,A,2007,Interim
1635,-93.246331,41.557372,1.19,"""SOYBEANS""",911.4,53.1687,Interim2,A,2007,Interim
1636,-93.246318,41.557335,1.19,"""SOYBEANS""",911.1,50.6641,Interim2,A,2007,Interim
1637,-93.246309,41.557309,1.19,"""SOYBEANS""",911.1,50.7171,Interim2,A,2007,Interim
1638,-93.246301,41.55728,1.19,"""SOYBEANS""",911.7,53.3355,Interim2,A,2007,Interim
1639,-93.246293,41.55725,1.19,"""SOYBEANS""",912.7,51.5912,Interim2,A,2007,Interim
1640,-93.246284,41.55722,1.19,"""SOYBEANS""",913.4,56.0807,Interim2,A,2007,Interim
1641,-93.246278,41.557189,1.19,"""SOYBEANS""",914,55.6611,Interim2,A,2007,Interim
1642,-93.246269,41.557155,1.19,"""SOYBEANS""",914.7,64.1898,Interim2,A,2007,Interim
1643,-93.246261,41.557122,1.19,"""SOYBEANS""",915,56.883,Interim2,A,2007,Interim
1644,-93.246253,41.557087,1.19,"""SOYBEANS""",915.7,52.299,Interim2,A,2007,Interim
1645,-93.246246,41.557052,1.19,"""SOYBEANS""",916,54.71,Interim2,A,2007,Interim
1646,-93.246239,41.557019,1.19,"""SOYBEANS""",916.7,59.1451,Interim2,A,2007,Interim
1647,-93.246234,41.556982,1.19,"""SOYBEANS""",916.7,54.4667,Interim2,A,2007,Interim
1648,-93.246229,41.556947,1.19,"""SOYBEANS""",917,51.1951,Interim2,A,2007,Interim
1649,-93.246224,41.556912,1.19,"""SOYBEANS""",917.3,55.9646,Interim2,A,2007,Interim
1650,-93.246223,41.556877,1.19,"""SOYBEANS""",917.7,52.1492,Interim2,A,2007,Interim
1651,-93.246219,41.55684,1.19,"""SOYBEANS""",917.7,59.5218,Interim2,A,2007,Interim
1652,-93.246216,41.556805,1.19,"""SOYBEANS""",918,54.9224,Interim2,A,2007,Interim
1653,-93.246213,41.556769,1.19,"""SOYBEANS""",918,56.2167,Interim2,A,2007,Interim
1654,-93.246211,41.556732,1.19,"""SOYBEANS""",918.3,57.9526,Interim2,A,2007,Interim
1661,-93.246498,41.556717,1.19,"""SOYBEANS""",915,57.2528,Interim2,A,2007,Interim
1662,-93.246541,41.556717,1.19,"""SOYBEANS""",914.4,61.5672,Interim2,A,2007,Interim
1663,-93.246586,41.556717,1.19,"""SOYBEANS""",913.4,47.3083,Interim2,A,2007,Interim
1664,-93.246629,41.556715,1.19,"""SOYBEANS""",912.7,56.4003,Interim2,A,2007,Interim
1665,-93.246674,41.556714,1.19,"""SOYBEANS""",911.7,54.3306,Interim2,A,2007,Interim
1666,-93.246719,41.55671,1.19,"""SOYBEANS""",910.8,56.5875,Interim2,A,2007,Interim
1667,-93.246763,41.556707,1.19,"""SOYBEANS""",910.1,63.7183,Interim2,A,2007,Interim
1668,-93.246806,41.556705,1.19,"""SOYBEANS""",909.4,58.5184,Interim2,A,2007,Interim
1669,-93.246851,41.556704,1.19,"""SOYBEANS""",908.5,61.9432,Interim2,A,2007,Interim
1670,-93.246894,41.556705,1.19,"""SOYBEANS""",907.8,64.2512,Interim2,A,2007,Interim
1671,-93.246939,41.556707,1.19,"""SOYBEANS""",906.8,66.3794,Interim2,A,2007,Interim
1672,-93.246983,41.55671,1.19,"""SOYBEANS""",906.2,57.3677,Interim2,A,2007,Interim
1673,-93.247026,41.556712,1.19,"""SOYBEANS""",905.5,63.053,Interim2,A,2007,Interim
1674,-93.247069,41.556714,1.19,"""SOYBEANS""",904.5,64.1023,Interim2,A,2007,Interim
1675,-93.247113,41.556714,1.19,"""SOYBEANS""",904.2,63.1496,Interim2,A,2007,Interim
1676,-93.247156,41.556715,1.19,"""SOYBEANS""",903.2,64.1023,Interim2,A,2007,Interim
1677,-93.247201,41.556714,1.19,"""SOYBEANS""",902.6,57.3272,Interim2,A,2007,Interim
1678,-93.247246,41.55671,1.19,"""SOYBEANS""",901.2,58.6918,Interim2,A,2007,Interim
1679,-93.247291,41.556707,1.19,"""SOYBEANS""",900.6,54.7314,Interim2,A,2007,Interim
1680,-93.247336,41.5567,1.19,"""SOYBEANS""",899,48.7367,Interim2,A,2007,Interim
1681,-93.247383,41.556695,1.19,"""SOYBEANS""",898.3,49.1736,Interim2,A,2007,Interim
1682,-93.247429,41.55669,1.19,"""SOYBEANS""",897,44.485,Interim2,A,2007,Interim
1683,-93.247469,41.556687,1.19,"""SOYBEANS""",896.3,50.1754,Interim2,A,2007,Interim
1684,-93.247511,41.556684,1.19,"""SOYBEANS""",895.7,46.8414,Interim2,A,2007,Interim
1685,-93.247551,41.556682,1.19,"""SOYBEANS""",894.7,47.0748,Interim2,A,2007,Interim
1686,-93.247594,41.556679,1.19,"""SOYBEANS""",893.7,48.1405,Interim2,A,2007,Interim
1687,-93.247636,41.556677,1.19,"""SOYBEANS""",892.7,58.7712,Interim2,A,2007,Interim
1697,-93.248049,41.556664,1.19,"""SOYBEANS""",886.2,71.5784,Interim2,A,2007,Interim
1698,-93.248091,41.556662,1.19,"""SOYBEANS""",885.5,70.0888,Interim2,A,2007,Interim
1699,-93.248133,41.556659,1.19,"""SOYBEANS""",884.8,56.7261,Interim2,A,2007,Interim
1741,-93.248141,41.556686,1.19,"""SOYBEANS""",885.8,57.0607,Interim2,A,2007,Interim
1742,-93.248011,41.556789,1.19,"""SOYBEANS""",886.2,58.1826,Interim2,A,2007,Interim
1743,-93.247994,41.556829,1.19,"""SOYBEANS""",886.5,57.4609,Interim2,A,2007,Interim
1744,-93.247983,41.556867,1.19,"""SOYBEANS""",886.5,60.4312,Interim2,A,2007,Interim
1745,-93.247974,41.556905,1.19,"""SOYBEANS""",885.8,52.4639,Interim2,A,2007,Interim
1746,-93.247969,41.556942,1.19,"""SOYBEANS""",884.8,70.9729,Interim2,A,2007,Interim
1747,-93.247969,41.556967,1.19,"""SOYBEANS""",884.5,64.3918,Interim2,A,2007,Interim
1748,-93.247968,41.556987,1.19,"""SOYBEANS""",885.8,49.4766,Interim2,A,2007,Interim
1749,-93.247966,41.557019,1.19,"""SOYBEANS""",886.5,58.6673,Interim2,A,2007,Interim
1750,-93.247964,41.55705,1.19,"""SOYBEANS""",886.8,61.5633,Interim2,A,2007,Interim
1751,-93.247966,41.557085,1.19,"""SOYBEANS""",887.5,59.0361,Interim2,A,2007,Interim
1752,-93.247966,41.55712,1.19,"""SOYBEANS""",887.8,64.5155,Interim2,A,2007,Interim
1753,-93.247963,41.55716,1.19,"""SOYBEANS""",888.5,64.5708,Interim2,A,2007,Interim
1754,-93.247961,41.557199,1.19,"""SOYBEANS""",889.1,61.1626,Interim2,A,2007,Interim
1755,-93.247961,41.557237,1.19,"""SOYBEANS""",889.8,59.9596,Interim2,A,2007,Interim
1756,-93.247961,41.557275,1.19,"""SOYBEANS""",890.7,61.9711,Interim2,A,2007,Interim
1757,-93.247959,41.557314,1.19,"""SOYBEANS""",891.7,65.6627,Interim2,A,2007,Interim
1758,-93.247961,41.557354,1.19,"""SOYBEANS""",892.7,62.64,Interim2,A,2007,Interim
1759,-93.247959,41.557392,1.19,"""SOYBEANS""",894,57.8057,Interim2,A,2007,Interim
1760,-93.247958,41.55743,1.19,"""SOYBEANS""",894.7,59.1092,Interim2,A,2007,Interim
1761,-93.247956,41.55747,1.19,"""SOYBEANS""",895.7,55.6542,Interim2,A,2007,Interim
1762,-93.247953,41.55751,1.19,"""SOYBEANS""",896.7,59.2477,Interim2,A,2007,Interim
1763,-93.247946,41.557549,1.19,"""SOYBEANS""",897.6,54.1036,Interim2,A,2007,Interim
1764,-93.247938,41.557589,1.19,"""SOYBEANS""",898.6,59.8058,Interim2,A,2007,Interim
1808,-93.247159,41.557985,1.19,"""SOYBEANS""",915,64.8295,Interim2,A,2007,Interim
1809,-93.247123,41.55796,1.19,"""SOYBEANS""",915,61.4244,Interim2,A,2007,Interim
1810,-93.247086,41.557939,1.19,"""SOYBEANS""",914.7,61.4244,Interim2,A,2007,Interim
1811,-93.247044,41.557915,1.19,"""SOYBEANS""",914.4,60.2581,Interim2,A,2007,Interim
1812,-93.247006,41.557892,1.19,"""SOYBEANS""",914.4,59.8792,Interim2,A,2007,Interim
1813,-93.246966,41.557869,1.19,"""SOYBEANS""",914,57.914,Interim2,A,2007,Interim
1814,-93.246928,41.557842,1.19,"""SOYBEANS""",913.4,62.542,Interim2,A,2007,Interim
1815,-93.246891,41.557817,1.19,"""SOYBEANS""",913.1,60.1118,Interim2,A,2007,Interim
1816,-93.246853,41.557792,1.19,"""SOYBEANS""",913.1,62.4115,Interim2,A,2007,Interim
1817,-93.246816,41.557767,1.19,"""SOYBEANS""",912.7,57.5284,Interim2,A,2007,Interim
1818,-93.246779,41.557742,1.19,"""SOYBEANS""",912.7,62.9976,Interim2,A,2007,Interim
1819,-93.246741,41.557719,1.19,"""SOYBEANS""",913.1,66.5179,Interim2,A,2007,Interim
1820,-93.246704,41.557694,1.19,"""SOYBEANS""",913.1,58.7076,Interim2,A,2007,Interim
1821,-93.246666,41.557669,1.19,"""SOYBEANS""",912.7,61.6393,Interim2,A,2007,Interim
1822,-93.246631,41.55764,1.19,"""SOYBEANS""",912.4,58.4732,Interim2,A,2007,Interim
1823,-93.246596,41.557614,1.19,"""SOYBEANS""",912.4,52.2576,Interim2,A,2007,Interim
1824,-93.246563,41.557584,1.19,"""SOYBEANS""",912.1,31.3654,Interim2,A,2007,Interim
1825,-93.246533,41.557554,1.19,"""SOYBEANS""",912.1,58.1558,Interim2,A,2007,Interim
1826,-93.246506,41.55752,1.19,"""SOYBEANS""",911.7,65.33,Interim2,A,2007,Interim
1827,-93.246481,41.557487,1.19,"""SOYBEANS""",911.4,55.193,Interim2,A,2007,Interim
1828,-93.246456,41.557452,1.19,"""SOYBEANS""",911.1,54.8794,Interim2,A,2007,Interim
1829,-93.246436,41.557415,1.19,"""SOYBEANS""",910.8,43.826,Interim2,A,2007,Interim
1830,-93.246418,41.55738,1.19,"""SOYBEANS""",910.4,21.0737,Interim2,A,2007,Interim
1831,-93.246406,41.55734,1.19,"""SOYBEANS""",909.4,25.8411,Interim2,A,2007,Interim
1832,-93.246391,41.557305,1.19,"""SOYBEANS""",909.8,44.9284,Interim2,A,2007,Interim
1833,-93.246381,41.557274,1.19,"""SOYBEANS""",911.1,54.7871,Interim2,A,2007,Interim
1834,-93.246373,41.557239,1.19,"""SOYBEANS""",912.1,44.1181,Interim2,A,2007,Interim
1835,-93.246366,41.557204,1.19,"""SOYBEANS""",913.1,58.6879,Interim2,A,2007,Interim
1836,-93.246359,41.557169,1.19,"""SOYBEANS""",913.7,49.8618,Interim2,A,2007,Interim
1837,-93.246351,41.557132,1.19,"""SOYBEANS""",914,49.6069,Interim2,A,2007,Interim
1838,-93.246341,41.557099,1.19,"""SOYBEANS""",914.7,50.5416,Interim2,A,2007,Interim
1839,-93.246329,41.557062,1.19,"""SOYBEANS""",915,55.1051,Interim2,A,2007,Interim
1840,-93.246323,41.557027,1.19,"""SOYBEANS""",915.4,53.0038,Interim2,A,2007,Interim
1841,-93.246318,41.55699,1.19,"""SOYBEANS""",916,52.4685,Interim2,A,2007,Interim
1842,-93.246311,41.556954,1.19,"""SOYBEANS""",916.3,53.9186,Interim2,A,2007,Interim
1843,-93.246308,41.556917,1.19,"""SOYBEANS""",916.7,57.2144,Interim2,A,2007,Interim
1844,-93.246304,41.55688,1.19,"""SOYBEANS""",917,52.8569,Interim2,A,2007,Interim
1845,-93.246303,41.556844,1.19,"""SOYBEANS""",917.3,54.1516,Interim2,A,2007,Interim
1846,-93.246298,41.556807,1.19,"""SOYBEANS""",917.3,51.3553,Interim2,A,2007,Interim
1847,-93.246384,41.556784,1.19,"""SOYBEANS""",916.7,46.4918,Interim2,A,2007,Interim
1848,-93.246428,41.556782,1.19,"""SOYBEANS""",915.7,51.1347,Interim2,A,2007,Interim
1849,-93.246471,41.556782,1.19,"""SOYBEANS""",915,53.6182,Interim2,A,2007,Interim
1850,-93.246516,41.556782,1.19,"""SOYBEANS""",914.4,59.2766,Interim2,A,2007,Interim
1851,-93.246559,41.55678,1.19,"""SOYBEANS""",913.4,57.3394,Interim2,A,2007,Interim
1852,-93.246599,41.55678,1.19,"""SOYBEANS""",913.1,64.4006,Interim2,A,2007,Interim
1853,-93.246641,41.556779,1.19,"""SOYBEANS""",912.1,43.9605,Interim2,A,2007,Interim
1854,-93.246671,41.556777,1.19,"""SOYBEANS""",911.7,44.702,Interim2,A,2007,Interim
1855,-93.246704,41.556775,1.19,"""SOYBEANS""",910.8,58.1869,Interim2,A,2007,Interim
1856,-93.246741,41.556772,1.19,"""SOYBEANS""",910.4,56.5264,Interim2,A,2007,Interim
1857,-93.246783,41.55677,1.19,"""SOYBEANS""",909.4,55.4103,Interim2,A,2007,Interim
1858,-93.246823,41.55677,1.19,"""SOYBEANS""",908.5,57.04,Interim2,A,2007,Interim
